-2.000000000000000000e+00 4.000000000000000000e+00
-1.959595959595959558e+00 3.840016324864809594e+00
-1.919191919191919116e+00 3.683297622691561912e+00
-1.878787878787878896e+00 3.529843893480257400e+00
-1.838383838383838453e+00 3.379655137230895168e+00
-1.797979797979798011e+00 3.232731353943475217e+00
-1.757575757575757569e+00 3.089072543617997990e+00
-1.717171717171717127e+00 2.948678706254463489e+00
-1.676767676767676685e+00 2.811549841852871712e+00
-1.636363636363636243e+00 2.677685950413222660e+00
-1.595959595959596022e+00 2.547087031935516777e+00
-1.555555555555555580e+00 2.419753086419753174e+00
-1.515151515151515138e+00 2.295684113865931852e+00
-1.474747474747474696e+00 2.174880114274053700e+00
-1.434343434343434254e+00 2.057341087644117827e+00
-1.393939393939394034e+00 1.944687715286262941e+00
-1.353535353535353369e+00 1.846160218799992370e+00
-1.313131313131313149e+00 1.762315273410307137e+00
-1.272727272727272707e+00 1.692097534321426178e+00
-1.232323232323232265e+00 1.634483636882897217e+00
-1.191919191919191823e+00 1.588482196589594331e+00
-1.151515151515151381e+00 1.553133809081717942e+00
-1.111111111111111160e+00 1.527511050144795046e+00
-1.070707070707070496e+00 1.510718475709679431e+00
-1.030303030303030276e+00 1.501892621852551679e+00
-9.898989898989898339e-01 1.500202004794918942e+00
-9.494949494949493918e-01 1.504847120903614943e+00
-9.090909090909089496e-01 1.515060446690799978e+00
-8.686868686868685074e-01 1.530106438813960912e+00
-8.282828282828282873e-01 1.549281534075911848e+00
-7.878787878787878451e-01 1.571914149424793017e+00
-7.474747474747474030e-01 1.597364681954071441e+00
-7.070707070707069608e-01 1.625025508902540716e+00
-6.666666666666665186e-01 1.654320987654321229e+00
-6.262626262626260765e-01 1.684707455738859494e+00
-5.858585858585856343e-01 1.715673230830929930e+00
-5.454545454545454142e-01 1.746738610750631970e+00
-5.050505050505049720e-01 1.777455873463392955e+00
-4.646464646464645298e-01 1.807409277079966348e+00
-4.242424242424240877e-01 1.836215059856432408e+00
-3.838383838383836455e-01 1.863521440194197520e+00
-3.434343434343432033e-01 1.889008616639996418e+00
-3.030303030303029832e-01 1.912388767885887964e+00
-2.626262626262625410e-01 1.933406052769259365e+00
-2.222222222222220989e-01 1.951836610272824180e+00
-1.818181818181816567e-01 1.967488559524622760e+00
-1.414141414141412145e-01 1.980201999798021362e+00
-1.010101010101007724e-01 1.989849010511713479e+00
-6.060606060606055223e-02 1.996333651229719397e+00
-2.020202020202011006e-02 1.999591961661385753e+00
2.020202020202033211e-02 1.999591961661385753e+00
6.060606060606099632e-02 1.996333651229719397e+00
1.010101010101012164e-01 1.989849010511713256e+00
1.414141414141414366e-01 1.980201999798021140e+00
1.818181818181821008e-01 1.967488559524622538e+00
2.222222222222223209e-01 1.951836610272824180e+00
2.626262626262629851e-01 1.933406052769259142e+00
3.030303030303032052e-01 1.912388767885887741e+00
3.434343434343434254e-01 1.889008616639996196e+00
3.838383838383840896e-01 1.863521440194197520e+00
4.242424242424243097e-01 1.836215059856432186e+00
4.646464646464649739e-01 1.807409277079966126e+00
5.050505050505051940e-01 1.777455873463392733e+00
5.454545454545458583e-01 1.746738610750631526e+00
5.858585858585860784e-01 1.715673230830929263e+00
6.262626262626262985e-01 1.684707455738859494e+00
6.666666666666669627e-01 1.654320987654320785e+00
7.070707070707071829e-01 1.625025508902540494e+00
7.474747474747478471e-01 1.597364681954071219e+00
7.878787878787880672e-01 1.571914149424793017e+00
8.282828282828287314e-01 1.549281534075911848e+00
8.686868686868689515e-01 1.530106438813960690e+00
9.090909090909091717e-01 1.515060446690799756e+00
9.494949494949498359e-01 1.504847120903614943e+00
9.898989898989900560e-01 1.500202004794918942e+00
1.030303030303030720e+00 1.501892621852551901e+00
1.070707070707070940e+00 1.510718475709679431e+00
1.111111111111111160e+00 1.527511050144795046e+00
1.151515151515151825e+00 1.553133809081718164e+00
1.191919191919192045e+00 1.588482196589594553e+00
1.232323232323232709e+00 1.634483636882897883e+00
1.272727272727272929e+00 1.692097534321426622e+00
1.313131313131313593e+00 1.762315273410307803e+00
1.353535353535353813e+00 1.846160218799993258e+00
1.393939393939394034e+00 1.944687715286262941e+00
1.434343434343434698e+00 2.057341087644119160e+00
1.474747474747474918e+00 2.174880114274054144e+00
1.515151515151515582e+00 2.295684113865933185e+00
1.555555555555555802e+00 2.419753086419754062e+00
1.595959595959596466e+00 2.547087031935518553e+00
1.636363636363636687e+00 2.677685950413223992e+00
1.676767676767676907e+00 2.811549841852872600e+00
1.717171717171717571e+00 2.948678706254465265e+00
1.757575757575757791e+00 3.089072543617998878e+00
1.797979797979798455e+00 3.232731353943476993e+00
1.838383838383838675e+00 3.379655137230896056e+00
1.878787878787878896e+00 3.529843893480257400e+00
1.919191919191919560e+00 3.683297622691563689e+00
1.959595959595959780e+00 3.840016324864810482e+00
2.000000000000000000e+00 4.000000000000000000e+00
