9.899999999999999911e-01 1.056333021310710052e+00
1.000100502512562883e+00 -9.639034318096761922e-03
1.010201005025125554e+00 -8.894168816839425062e-01
1.020301507537688446e+00 -1.611143792820644904e+00
1.030402010050251338e+00 -2.198759996056450561e+00
1.040502512562814008e+00 -2.672645441718954018e+00
1.050603015075376900e+00 -3.050160704296775549e+00
1.060703517587939793e+00 -3.346102813853684133e+00
1.070804020100502463e+00 -3.573089927881523131e+00
1.080904522613065355e+00 -3.741886387491017985e+00
1.091005025125628025e+00 -3.861677753517938960e+00
1.101105527638190917e+00 -3.940303811745036633e+00
1.111206030150753810e+00 -3.984456209672435634e+00
1.121306532663316480e+00 -3.999846289562052348e+00
1.131407035175879372e+00 -3.991347772763675472e+00
1.141507537688442264e+00 -3.963118195168501945e+00
1.151608040201004934e+00 -3.918702365763646611e+00
1.161708542713567827e+00 -3.861120597400643728e+00
1.171809045226130497e+00 -3.792944022808087734e+00
1.181909547738693389e+00 -3.716358944622515370e+00
1.192010050251256281e+00 -3.633221863502723803e+00
1.202110552763818951e+00 -3.545106573128195215e+00
1.212211055276381844e+00 -3.453344496736611369e+00
1.222311557788944736e+00 -3.359059259956486354e+00
1.232412060301507406e+00 -3.263196343357361862e+00
1.242512562814070298e+00 -3.166548530667488315e+00
1.252613065326633190e+00 -3.069777761096097457e+00
1.262713567839195861e+00 -2.973433903404147038e+00
1.272814070351758753e+00 -2.877970892598728181e+00
1.282914572864321645e+00 -2.783760605137274968e+00
1.293015075376884315e+00 -2.691104793445560528e+00
1.303115577889447207e+00 -2.600245353814250926e+00
1.313216080402010100e+00 -2.511373162033945228e+00
1.323316582914572770e+00 -2.424635677362197761e+00
1.333417085427135662e+00 -2.340143486669167494e+00
1.343517587939698554e+00 -2.257975936109173798e+00
1.353618090452261224e+00 -2.178185976764604792e+00
1.363718592964824117e+00 -2.100804332860177759e+00
1.373819095477386787e+00 -2.025843085888613615e+00
1.383919597989949679e+00 -1.953298754934937209e+00
1.394020100502512349e+00 -1.883154942307484703e+00
1.404120603015075242e+00 -1.815384604001247570e+00
1.414221105527638134e+00 -1.749951996298551915e+00
1.424321608040200804e+00 -1.686814342753507834e+00
1.434422110552763696e+00 -1.625923259741141935e+00
1.444522613065326588e+00 -1.567225973535706585e+00
1.454623115577889259e+00 -1.510666357393094739e+00
1.464723618090452151e+00 -1.456185813245490124e+00
1.474824120603015043e+00 -1.403724019283511204e+00
1.484924623115577713e+00 -1.353219561826590089e+00
1.495025125628140605e+00 -1.304610467401400742e+00
1.505125628140703498e+00 -1.257834648805694622e+00
1.515226130653266168e+00 -1.212830277083519537e+00
1.525326633165829060e+00 -1.169536089737135187e+00
1.535427135678391952e+00 -1.127891644116286951e+00
1.545527638190954622e+00 -1.087837523726995936e+00
1.555628140703517515e+00 -1.049315504164360924e+00
1.565728643216080407e+00 -1.012268684474848746e+00
1.575829145728643077e+00 -9.766415889744651802e-01
1.585929648241205969e+00 -9.423802438738110299e-01
1.596030150753768861e+00 -9.094322324752304176e-01
1.606130653266331532e+00 -8.777467321991466731e-01
1.616231155778894202e+00 -8.472745362557521087e-01
1.626331658291457316e+00 -8.179680623955720709e-01
1.636432160804019986e+00 -7.897813508402489191e-01
1.646532663316582656e+00 -7.626700532065345817e-01
1.656633165829145771e+00 -7.365914139861530208e-01
1.666733668341708441e+00 -7.115042459268378083e-01
1.676834170854271111e+00 -6.873689004711527328e-01
1.686934673366834003e+00 -6.641472342459467937e-01
1.697035175879396895e+00 -6.418025724531343235e-01
1.707135678391959566e+00 -6.202996698891378724e-01
1.717236180904522458e+00 -5.996046702133768225e-01
1.727336683417085350e+00 -5.796850639934316707e-01
1.737437185929648020e+00 -5.605096459741120141e-01
1.747537688442210912e+00 -5.420484719480792579e-01
1.757638190954773805e+00 -5.242728155454051686e-01
1.767738693467336475e+00 -5.071551252073867033e-01
1.777839195979899367e+00 -4.906689815649070141e-01
1.787939698492462259e+00 -4.747890554028516563e-01
1.798040201005024930e+00 -4.594910663585978772e-01
1.808140703517587822e+00 -4.447517424738399727e-01
1.818241206030150714e+00 -4.305487806942846496e-01
1.828341708542713384e+00 -4.168608083905675499e-01
1.838442211055276276e+00 -4.036673459556273658e-01
1.848542713567839169e+00 -3.909487705183279371e-01
1.858643216080401839e+00 -3.786862807999884506e-01
1.868743718592964509e+00 -3.668618631293539267e-01
1.878844221105527623e+00 -3.554582586221709528e-01
1.888944723618090293e+00 -3.444589315236611937e-01
1.899045226130652964e+00 -3.338480387056070309e-01
1.909145728643216078e+00 -3.236104003043706601e-01
1.919246231155778748e+00 -3.137314714816675787e-01
1.929346733668341418e+00 -3.041973152863305385e-01
1.939447236180904310e+00 -2.949945765923967511e-01
1.949547738693467203e+00 -2.861104570865849461e-01
1.959648241206029873e+00 -2.775326912764864984e-01
1.969748743718592765e+00 -2.692495234895242451e-01
1.979849246231155657e+00 -2.612496858318260062e-01
1.989949748743718327e+00 -2.535223770756079853e-01
2.000050251256281442e+00 -2.460572424433704608e-01
2.010150753768844112e+00 -2.388443542571659917e-01
2.020251256281406782e+00 -2.318741934213354450e-01
2.030351758793969452e+00 -2.251376317074308964e-01
2.040452261306532566e+00 -2.186259148104773287e-01
2.050552763819095237e+00 -2.123306461462888817e-01
2.060653266331658351e+00 -2.062437713601883715e-01
2.070753768844221021e+00 -2.003575635182073544e-01
2.080854271356783691e+00 -1.946646089525919943e-01
2.090954773869346361e+00 -1.891577937342715787e-01
2.101055276381909032e+00 -1.838302907457649293e-01
2.111155778894472146e+00 -1.786755473288718643e-01
2.121256281407035260e+00 -1.736872734823596554e-01
2.131356783919597930e+00 -1.688594305857297750e-01
2.141457286432160600e+00 -1.641862206260214507e-01
2.151557788944723271e+00 -1.596620759054782346e-01
2.161658291457285941e+00 -1.552816492087497058e-01
2.171758793969849055e+00 -1.510398044091517400e-01
2.181859296482412169e+00 -1.469316074943241290e-01
2.191959798994974840e+00 -1.429523179924333254e-01
2.202060301507537510e+00 -1.390973807808515428e-01
2.212160804020100180e+00 -1.353624182600078052e-01
2.222261306532662850e+00 -1.317432228758410595e-01
2.232361809045225964e+00 -1.282357499750060859e-01
2.242462311557788635e+00 -1.248361109776734007e-01
2.252562814070351749e+00 -1.215405668534292327e-01
2.262663316582914419e+00 -1.183455218864307990e-01
2.272763819095477089e+00 -1.152475177165838416e-01
2.282864321608039759e+00 -1.122432276441127641e-01
2.292964824120602874e+00 -1.093294511854588230e-01
2.303065326633165544e+00 -1.065031088689952499e-01
2.313165829145728658e+00 -1.037612372595710097e-01
2.323266331658291328e+00 -1.011009842014030102e-01
2.333366834170853998e+00 -9.851960426931485881e-02
2.343467336683416669e+00 -9.601445441878678211e-02
2.353567839195979339e+00 -9.358298982571916502e-02
2.363668341708542453e+00 -9.122275990723804906e-02
2.373768844221105567e+00 -8.893140451527226098e-02
2.383869346733668237e+00 -8.670665029501802012e-02
2.393969849246230908e+00 -8.454630720077530026e-02
2.404070351758793578e+00 -8.244826516199145472e-02
2.414170854271356248e+00 -8.041049089268309524e-02
2.424271356783919362e+00 -7.843102483772464162e-02
2.434371859296482477e+00 -7.650797824980165585e-02
2.444472361809045147e+00 -7.463953039111224930e-02
2.454572864321607817e+00 -7.282392585418109854e-02
2.464673366834170487e+00 -7.105947199641332590e-02
2.474773869346733157e+00 -6.934453648326692476e-02
2.484874371859296271e+00 -6.767754493516184300e-02
2.494974874371858942e+00 -6.605697867347447294e-02
2.505075376884422056e+00 -6.448137256118036120e-02
2.515175879396984726e+00 -6.294931293392001803e-02
2.525276381909547396e+00 -6.145943561745382394e-02
2.535376884422110066e+00 -6.001042402766741668e-02
2.545477386934673181e+00 -5.860100734946156048e-02
2.555577889447235851e+00 -5.722995879103448535e-02
2.565678391959798965e+00 -5.589609391022625634e-02
2.575778894472361635e+00 -5.459826900974980995e-02
2.585879396984924306e+00 -5.333537959827820002e-02
2.595979899497486976e+00 -5.210635891450192403e-02
2.606080402010049646e+00 -5.091017651139918138e-02
2.616180904522612760e+00 -4.974583689809233822e-02
2.626281407035175874e+00 -4.861237823678328518e-02
2.636381909547738545e+00 -4.750887109237545564e-02
2.646482412060301215e+00 -4.643441723250116976e-02
2.656582914572863885e+00 -4.538814847577679612e-02
2.666683417085426555e+00 -4.436922558620694929e-02
2.676783919597989669e+00 -4.337683721175527446e-02
2.686884422110552784e+00 -4.241019886518893056e-02
2.696984924623115454e+00 -4.146855194538891926e-02
2.707085427135678124e+00 -4.055116279740193092e-02
2.717185929648240794e+00 -3.965732180958683045e-02
2.727286432160803464e+00 -3.878634254628214595e-02
2.737386934673366579e+00 -3.793756091449354551e-02
2.747487437185929249e+00 -3.711033436316647782e-02
2.757587939698492363e+00 -3.630404111367348946e-02
2.767688442211055033e+00 -3.551807942020810543e-02
2.777788944723617703e+00 -3.475186685883393384e-02
2.787889447236180374e+00 -3.400483964399460962e-02
2.797989949748743488e+00 -3.327645197134269928e-02
2.808090452261306158e+00 -3.256617538579635596e-02
2.818190954773869272e+00 -3.187349817378024031e-02
2.828291457286431942e+00 -3.119792477865425059e-02
2.838391959798994613e+00 -3.053897523837637018e-02
2.848492462311557283e+00 -2.989618464448847920e-02
2.858592964824120397e+00 -2.926910262155313705e-02
2.868693467336683067e+00 -2.865729282620830404e-02
2.878793969849246182e+00 -2.806033246504198789e-02
2.888894472361808852e+00 -2.747781183052502504e-02
2.898994974874371522e+00 -2.690933385427128274e-02
2.909095477386934192e+00 -2.635451367692804095e-02
2.919195979899496862e+00 -2.581297823402780439e-02
2.929296482412059976e+00 -2.528436585716227480e-02
2.939396984924623091e+00 -2.476832588986680600e-02
